Date (GMT+1),Wind offshore 50Hertz,Wind offshore TenneT,Wind onshore 50Hertz,Wind onshore Amprion,Wind onshore TenneT,Wind onshore TransnetBW,Solar 50Hertz,Solar Amprion,Solar TenneT,Solar TransnetBW
2024-03-15T07:15+01:00,1038.9,5783.8,5279,4438.8,9375.2,889,1051.1,271.3,1080,394.8
2024-03-15T07:30+01:00,1030.7,5779,5298.7,4348.9,9232.6,900,1552,462,1666.3,642.4
2024-03-15T07:45+01:00,1034,5767.5,5216.4,4285.2,9154.6,911,1944.7,712.3,2304.1,935.5
2024-03-15T08:00+01:00,1020.8,5767.8,4908.6,4131.6,9031.1,888,2455.3,959.3,3019,1269.2
2024-03-15T08:15+01:00,1012.6,5775.8,4619.8,4033.5,8705.2,853,3092.8,1155,3741.7,1631.3
2024-03-15T08:30+01:00,996,5773.4,4152.4,4139.8,8498.9,787,3739,1328,4425.9,2027.2
2024-03-15T08:45+01:00,999.3,5767.7,3723.2,4178.8,8354.8,705,4419.7,1453.7,5014.7,2360.1
2024-03-15T09:00+01:00,904.9,5769,3203.7,4198.9,8275.1,647,5130.4,1592.6,5550.8,2636.5
2024-03-15T09:15+01:00,844.2,5769.6,2752.8,4167.7,8213.5,601,5810,1749.3,6020.3,2882.1
2024-03-15T09:30+01:00,811.7,5769.6,2539.3,4448.7,8137.5,609,6365.6,2017.1,6549,3023.2
2024-03-15T09:45+01:00,793.3,5761.9,2452.3,4554.9,8037.6,610,6840.9,2281.1,6938.1,3101.3
2024-03-15T10:00+01:00,755.8,5635.3,2611.8,4606.6,8033,653,7351,2598.3,7283.4,3188.6
2024-03-15T10:15+01:00,656.8,5591.5,2809.2,4725.8,8390.8,717,7760.5,2954.2,7683,3250.8
2024-03-15T10:30+01:00,585.4,5587.8,2988.9,4800.6,8772.2,780,8091,3207.3,7968.4,3173.3
2024-03-15T10:45+01:00,579.7,5554.5,3094.1,4997.8,9118.6,856,8313.2,3461.7,8199.6,3074.3
2024-03-15T11:00+01:00,544.1,5544.9,3246.1,5081.2,9432.8,937,8548.2,3788.5,8436.6,2975.6
2024-03-15T11:15+01:00,515.7,5520.1,3376.8,5226.7,9785.5,916,8831.9,4178.9,8472.5,2902.9
2024-03-15T11:30+01:00,487.5,5339.9,3706.3,5345.2,9993.9,938,8947.1,4383.4,8390.4,2839.4
2024-03-15T11:45+01:00,476.3,5334.3,3912.8,5267.6,10093,903,8855.4,4353.3,8318.8,2820.7
2024-03-15T12:00+01:00,449.5,5336.9,4155.2,5374.1,10225.9,941,8759.5,4104.9,8351.3,2702.2
2024-03-15T12:15+01:00,453.9,5351.3,4422.3,5382.9,10407.8,980,8569.8,4184.1,8249.4,2613.9
2024-03-15T12:30+01:00,493,5340.1,4765.7,5528.2,10567.1,948,8135.8,4260.4,7944.6,2487.3
2024-03-15T12:45+01:00,514.1,5353.9,5175.3,5622.5,10509.7,976,7638.1,4162,7578.2,2360.9
2024-03-15T13:00+01:00,504.8,5339.1,5655.8,5448.4,10539.5,911,7224.8,4063.7,7264.7,2207.3
2024-03-15T13:15+01:00,503.8,5356,5830.4,5427.2,10600.8,805,6678.5,4049.3,6997.6,2152
2024-03-15T13:30+01:00,522.6,5519.2,6030.9,5512.4,10548.7,775,6126.9,4049.4,6735.5,2090.2
2024-03-15T13:45+01:00,527,5563,6149.6,5517.9,10581,781,5780.8,3958.7,6588.7,2024.9
2024-03-15T14:00+01:00,517.6,5313.1,6108.9,5350.3,10626.3,798,5447.4,3840.6,6482.7,2035.9
2024-03-15T14:15+01:00,547,5309.3,6026,5369.4,10636.8,820,5002.8,3742.5,6151.5,1921.8
2024-03-15T14:30+01:00,557.3,5298.2,6014.6,5400.6,10569.5,841,4581,3505.4,5678.9,1846.1
2024-03-15T14:45+01:00,580.1,5320,5825.4,5363.1,10414.6,853,4057.1,3204.2,5194,1783.2
2024-03-15T15:00+01:00,603.4,5685.8,5904.9,5465,10380.4,841,3568.3,2836,4761.4,1685.5
2024-03-15T15:15+01:00,560.6,5722.2,5968.2,5658.1,10146,846,3171.3,2510.4,4439.1,1635.9
2024-03-15T15:30+01:00,521.5,5730.6,5767,5505.8,9696.4,850,2773.9,2267.7,4050,1567
2024-03-15T15:45+01:00,560.1,5742.5,5566.6,5324.5,9473,846,2399.4,2018.7,3517.9,1443
2024-03-15T16:00+01:00,631.2,5745,5248.6,5315.3,9293,854,2076.5,1767.1,2959.9,1295.1
2024-03-15T16:15+01:00,680.9,5743.5,4857.6,5284.3,9163.1,821,1761.3,1491.7,2491.5,1125.5
2024-03-15T16:30+01:00,655.9,5752.1,4612.9,5189.8,8984.2,830,1474.4,1222.2,1945.6,995.2
2024-03-15T16:45+01:00,590.2,5752.2,4741.6,5283.2,8960.2,760,1164.3,952.3,1493.9,848.6
2024-03-15T17:00+01:00,596.6,5729.6,4575.3,5256.4,8843.5,750,876.7,720.6,1073.1,685.8
2024-03-15T17:15+01:00,459.9,5743.5,4472.4,5247.8,8502.2,691,585.1,508.9,745.1,513.8
2024-03-15T17:30+01:00,441.4,5742.1,4315.5,5469.8,8547.9,654,342.1,335,456.9,349.6
2024-03-15T17:45+01:00,547.5,5748.9,4056.9,5343,8584.9,652,162.8,190.1,238.4,195
2024-03-15T18:00+01:00,485.7,5736.8,4159.6,5281.9,8821.2,659,41.5,93.5,87.1,63.7
2024-03-15T18:15+01:00,452.4,5743.5,4401.6,5490.1,9030.9,657,1,27.8,17.3,2
2024-03-15T18:30+01:00,420.6,5722.8,4644.1,5491.8,9054.9,655,0,1.7,7.8,0
2024-03-15T18:45+01:00,343.8,5747.1,4902.4,5214.1,9339.1,665,0,0,3.1,0
2024-03-15T19:00+01:00,351.8,5525.6,5053.6,5107.6,9407.5,671,0,0,6.2,0
2024-03-15T19:15+01:00,339.9,5475.9,5126.9,5134.8,9378.1,674,0,0,4.3,0
2024-03-15T19:30+01:00,361.1,5460,5254.3,5188.5,9362.3,668,0,0,3.1,0
2024-03-15T19:45+01:00,382.3,5451.8,5649.5,4971.9,9428.1,698,0,0,4.5,0
2024-03-15T20:00+01:00,390.6,5423.1,6046,4596.8,9600.5,717,0,0,7.4,0
2024-03-15T20:15+01:00,444.8,5393.3,6300.1,4473.8,9790.6,720,0,0,4.9,0
2024-03-15T20:30+01:00,580,5457.1,6651.3,4447.4,9910.7,735,0,0,3.8,0
2024-03-15T20:45+01:00,640.9,5471.1,6940.3,4353.7,9914.2,776,0,0,2.1,0
2024-03-15T21:00+01:00,684.7,5737.6,7036.3,4409.8,9847,785,0,0,6.4,0
2024-03-15T21:15+01:00,677.1,5765.3,6706.1,4621.7,10003.9,748,0,0,1.9,0
2024-03-15T21:30+01:00,706.5,5793.5,6572.2,4615.9,10205.9,696,0,0,1.7,0
2024-03-15T21:45+01:00,721.4,5731.1,6416.2,4623.3,10190.6,674,0,0,1.8,0
2024-03-15T22:00+01:00,762.9,5464.1,6244.1,4623.4,9874.5,662,0,0,4,0
2024-03-15T22:15+01:00,864.3,5417.9,6142.8,4756.8,9880.8,659,0,0,2.6,0
2024-03-15T22:30+01:00,948.9,5315.6,6099.9,4921.7,9967.9,679,0,0,2.1,0
2024-03-15T22:45+01:00,988.7,5157.2,6222.6,4958.7,10157.9,713,0,0,1.8,0
2024-03-15T23:00+01:00,932.3,4989.9,6313,4942.4,10394.2,833,0,0,1.8,0
2024-03-15T23:15+01:00,871.7,4857.5,6293.2,5056.7,10560.5,1003,0,0,1.9,0
2024-03-15T23:30+01:00,887.5,4913.2,6174.9,5150.9,10716.3,995,0,0,1.9,0
2024-03-15T23:45+01:00,975.1,4911.7,5986,5206,10896,866,0,0,1.9,0
2024-03-16T00:00+01:00,953.1,4587.1,5971.9,5044.5,11173.4,774,0,0,3.5,0
2024-03-16T00:15+01:00,889.5,5015.1,5978.3,4920.4,11500.4,717,0,0,2.4,0
2024-03-16T00:30+01:00,858.8,5351.5,5991.2,4875.6,11712.4,665,0,0,2.1,0
2024-03-16T00:45+01:00,919.2,5228.9,6092,4943.3,11896.3,638,0,0,2,0
2024-03-16T01:00+01:00,943.2,5037,6305.9,4825.8,11946.2,671,0,0,3.5,0
2024-03-16T01:15+01:00,915.2,4971.7,6568.8,4796.3,11913.7,730,0,0,2.1,0
2024-03-16T01:30+01:00,889,5025.4,6564.9,4834.1,11989.2,777,0,0,2,0
2024-03-16T01:45+01:00,906.6,5003.4,6654.6,4826.1,12081.7,816,0,0,2,0
2024-03-16T02:00+01:00,943.3,4806.9,6615.9,4859.7,11875.6,831,0,0,2.7,0
2024-03-16T02:15+01:00,934.2,4630.1,6693.7,4869.4,11828.8,870,0,0,2,0
2024-03-16T02:30+01:00,938.3,4712.2,6789.6,4854,11903.5,879,0,0,1.9,0
2024-03-16T02:45+01:00,998,4828.9,6768.9,4829.9,11983.2,890,0,0,2,0
2024-03-16T03:00+01:00,1063.2,5014.3,6618.4,4891.2,12129.6,868,0,0,2,0
2024-03-16T03:15+01:00,1115.9,5085.3,6614.7,4839,12121.1,857,0,0,2,0
2024-03-16T03:30+01:00,1112.2,5265.7,6592.4,4944.3,12080,848,0,0,1.9,0
2024-03-16T03:45+01:00,1091.2,5253.4,6613.1,5041,12031.5,857,0,0,2.2,0
2024-03-16T04:00+01:00,1032,5360.2,6710.4,4910.5,11845.8,847,0,0,2.2,0
2024-03-16T04:15+01:00,954.9,5324.1,6683.4,4834.1,11763.7,872,0,0,2.2,0
2024-03-16T04:30+01:00,968.3,5326.4,6603.3,4760.2,11677.3,904,0,0,2.2,0
2024-03-16T04:45+01:00,1011,5344.9,6529.1,4808.9,11652.4,931,0,0,2.7,0
2024-03-16T05:00+01:00,1007.7,5234.4,6529.3,4806.6,11728.3,954,0,0,2.3,0
2024-03-16T05:15+01:00,1041.6,5084.1,6464,4760,11747.9,952,0,0,2.1,0
2024-03-16T05:30+01:00,1098.7,4939.2,6475.3,4841,11778.3,958,0,0,2.7,0
2024-03-16T05:45+01:00,1137.6,4905.5,6540.3,4913.4,11664.1,972,0,0,3.8,0
2024-03-16T06:00+01:00,1152.1,4903.5,6634.7,4954.8,11992.4,957,8.1,0,2.5,0
2024-03-16T06:15+01:00,1177.1,4818.3,6591.2,4978.7,12074.9,903,16.2,0,3.8,0
2024-03-16T06:30+01:00,1188.1,4525.6,6641.9,4834.3,12163.2,867,90.2,8,40.9,0
2024-03-16T06:45+01:00,1197.1,4370.1,6684.6,4972.3,12040.7,800,245,49.7,178.8,52.3
2024-03-16T07:00+01:00,1178.5,4332.8,6703.2,4913.6,12006.6,761,487.7,136.7,402.9,141.7
2024-03-16T07:15+01:00,1153,4335,6598,4760.3,12086.8,759,814.8,248.2,695.5,232.9
2024-03-16T07:30+01:00,1091.2,4088.7,6555.8,4686.2,11917.6,762,1178.8,401,1001.7,336.9
2024-03-16T07:45+01:00,1073.4,3564.3,6481.9,4665.4,11693.4,775,1524.7,580.3,1368.3,446.7
2024-03-16T08:00+01:00,1095.6,3361.8,6255.8,4763.5,11468.5,748,1850.7,789.3,1764,539.2
2024-03-16T08:15+01:00,1119.2,3349.6,6216.9,4686.6,11276,692,2191.6,937.9,2120.2,640.3
2024-03-16T08:30+01:00,1120.3,3327.6,6301.9,4699.6,11189.7,725,2501.9,1100.4,2461.9,784.2
2024-03-16T08:45+01:00,1128.8,3089.7,6542.7,4664.3,11236.7,736,2756.5,1312.2,2731.6,955.2
2024-03-16T09:00+01:00,1145.8,3101.3,6951.6,4578.7,11335.7,756,2947.4,1524.5,3003.2,1132.5
2024-03-16T09:15+01:00,1145.1,3160.9,7311.4,4369.3,11192.1,774,3161.1,1758.1,3211.4,1257.7
2024-03-16T09:30+01:00,1129.5,2951,7514.1,4423.5,11552.2,813,3324.3,1995.7,3467.6,1327.6
2024-03-16T09:45+01:00,1118.9,2837,7914.5,4392.5,11954.4,812,3295.5,2187.8,3620.3,1400.3
2024-03-16T10:00+01:00,1114.7,2698.2,8301.5,4216.3,12285,816,3268.9,2424,3860.3,1480
2024-03-16T10:15+01:00,1171.9,2763.9,8567.5,4141.1,12526.9,867,3411.6,2648.7,4256.1,1651.8
2024-03-16T10:30+01:00,1172.6,2717.2,8926.8,3943.6,12261.7,898,3611.3,2810.8,4437.8,1916.5
2024-03-16T10:45+01:00,1111.5,2719.8,8998.3,3874.8,12611.2,920,3800.7,2929.1,4761.9,2080
2024-03-16T11:00+01:00,1104.3,2845.9,9238.1,3711.8,13067.6,934,3927.3,3047.1,5151.6,2219.7
2024-03-16T11:15+01:00,1082.8,2851.8,9586.7,3653.3,13089.9,959,4039.6,3190.2,5415.4,2284.2
2024-03-16T11:30+01:00,1015,2897.2,9668.7,3775,13026.2,962,4141.6,3305.6,5913.7,2382.7
2024-03-16T11:45+01:00,1049.7,2781.7,9922.3,3663,13072.6,972,4120.6,3362,6411.9,2560.2
2024-03-16T12:00+01:00,1075.8,2869.2,10236.6,3764.5,12802.7,960,4285.6,3409.8,6807.5,2647.2
2024-03-16T12:15+01:00,1081.1,2828.8,10711.9,3552.1,12566.5,1019,4390,3473.7,7009.1,2775.8
2024-03-16T12:30+01:00,1059.4,2755,10949.9,3340.8,12468.7,1063,4576.1,3523.4,7444.9,2867
2024-03-16T12:45+01:00,1097.1,2727.4,10916.4,3107.8,12554.2,1030,4684.9,3502.9,7494.1,2907.1
2024-03-16T13:00+01:00,1162.1,2700.8,11008.9,3107.5,12634.7,1057,4873.9,3430.4,7261.6,2919.5
2024-03-16T13:15+01:00,1185.6,2608,11144.7,3096.9,12777.1,1066,5115.1,3387.7,7217.7,2839.8
2024-03-16T13:30+01:00,1197.5,2538.6,11050.7,2969,12747.5,1099,5011,3307.1,7111,2681.6
2024-03-16T13:45+01:00,1198.8,2438.6,11182.9,2729.6,12699.3,1057,4906.2,3199.1,6795.6,2585.8
2024-03-16T14:00+01:00,1207.6,2357.4,11110.6,2604,12496.8,1062,4791.5,2988.9,6441,2582.2
2024-03-16T14:15+01:00,1207.7,2348.3,11334.8,2500.4,12598.1,1005,4676.6,2963.6,6271.3,2466.5
2024-03-16T14:30+01:00,1210.7,2388.2,11283.9,2583.2,12605.7,985,4354.9,2896.2,5964.1,2291.2
2024-03-16T14:45+01:00,1217.6,2361.6,11346.1,2611.1,12480.6,979,4018.7,2796,5853.3,2240.9
2024-03-16T15:00+01:00,1224.8,2239.7,11281,2454.5,12571.2,922,3748.5,2658.3,5510.4,2071.9
2024-03-16T15:15+01:00,1213.2,2217.5,11090.7,2301.1,12704.7,913,3483.8,2520,5181.6,1929
2024-03-16T15:30+01:00,1218,2156,10970.1,2230.3,12611.9,896,3319.6,2360.9,4803.4,1766
2024-03-16T15:45+01:00,1227,2141.2,11035.3,2074.8,12240.9,830,3039.9,2145.3,4221.2,1483.7
2024-03-16T16:00+01:00,1225.4,1915.2,11108.6,1987.6,11721.1,810,2748.1,1869,3798.2,1277.2
2024-03-16T16:15+01:00,1221,1850.7,10759,1935.3,11676.7,813,2399.8,1663.6,3244.8,1022.8
2024-03-16T16:30+01:00,1225.8,1896.2,10785.5,1786.6,11314.1,777,2019.4,1411.8,2602,839.7
2024-03-16T16:45+01:00,1226,1825.5,10639.2,1697.1,11029.4,786,1609.4,1149.7,2032.4,681.6
2024-03-16T17:00+01:00,1233.8,1936.5,10354.7,1545.2,10473.6,767,1194.5,909.5,1536.2,539.5
2024-03-16T17:15+01:00,1230,1894.9,9693.8,1393,10100.5,743,801.1,659.3,1063.4,389.2
2024-03-16T17:30+01:00,1235,1732.4,9470.4,1208,9648.4,707,459,441.7,664.5,249.8
2024-03-16T17:45+01:00,1227.5,1559,8855.7,1064,9246.9,600,215.5,260,347.4,118.9
2024-03-16T18:00+01:00,1231.2,1738.2,8500.1,963.4,9218.4,542,59.7,129.6,130.6,16.9
2024-03-16T18:15+01:00,1228.1,1734,8216,907.1,9104.7,480,1.8,43,26.3,0.1
2024-03-16T18:30+01:00,1225.4,1690.2,8146.2,913.9,8909.7,423,0,4.6,9.3,0
2024-03-16T18:45+01:00,1228.9,1639.8,8277,855.9,8753.8,377,0.9,0,9.7,0
2024-03-16T19:00+01:00,1230.5,1613.1,8329,824.8,8568.9,358,0,0,5.3,0
2024-03-16T19:15+01:00,1239.5,1640.6,8416.1,789.3,8315,317,0,0,2.5,0
2024-03-16T19:30+01:00,1241.8,1556.7,8533.8,794.7,8256,296,0,0,2.3,0
2024-03-16T19:45+01:00,1239.9,1414.1,8910.3,785.9,8228.8,263,0,0,2.3,0
2024-03-16T20:00+01:00,1242,1273.9,9023,748,8229.8,219,0,0,3.6,0
2024-03-16T20:15+01:00,1236.9,1170.1,8966.2,696.6,8194.4,178,0,0,2.5,0
2024-03-16T20:30+01:00,1236.5,1076.2,8925.9,640.5,7930.4,169,0,0,2.2,0
2024-03-16T20:45+01:00,1236.5,1000.4,8868,575.2,7629.6,160,0,0,2.3,0
2024-03-16T21:00+01:00,1233,967,8923.8,529.9,7351.5,150,0,0,3,0
2024-03-16T21:15+01:00,1238.7,698.7,8884.2,503.9,7135.7,149,0,0,4.1,0
2024-03-16T21:30+01:00,1234.4,667.9,8802.2,452.1,6814.6,141,0,0,2.5,0
2024-03-16T21:45+01:00,1241.9,609.5,8759.5,388.9,6535.2,126,0,0,2.2,0
2024-03-16T22:00+01:00,1236.2,485.1,8558.5,358,6088.3,110,0,0,3.4,0
2024-03-16T22:15+01:00,1230.1,519.5,8463.8,335.2,5843.6,97,0,0,2.1,0
2024-03-16T22:30+01:00,1225.5,499.8,8437.2,277.8,5526.1,84,0,0,3.1,0
2024-03-16T22:45+01:00,1230.4,456.5,8336.5,230,5251.8,74,0,0,2,0
2024-03-16T23:00+01:00,1229.7,397,8249.4,183.4,5005.6,60,0,0,4,0
2024-03-16T23:15+01:00,1230.4,374.3,8163.5,156.9,4665.6,48,0,0,3,0
2024-03-16T23:30+01:00,1235.6,253.2,7989.6,146.8,4334.8,31,0,0,1.9,0
2024-03-16T23:45+01:00,1230.6,215.9,7891.7,141,4013.9,24,0,0,1.8,0
2024-03-17T00:00+01:00,1233.2,488.3,7839.3,141.2,3717.6,20,0,0,6.2,0
2024-03-17T00:15+01:00,1236.8,410.2,7681.8,132.9,3545.6,18,0,0,4.4,0
2024-03-17T00:30+01:00,1236.6,310.5,7574.8,137.7,3439.8,16,0,0,2,0
2024-03-17T00:45+01:00,1238.2,245.5,7346.1,144.1,3209.3,10,0,0,3.6,0
2024-03-17T01:00+01:00,1238.4,192.1,7199.3,151.9,2997.5,8,0,0,2,0
2024-03-17T01:15+01:00,1239.8,154.7,7050.3,173,2762.6,9,0,0,3.1,0
2024-03-17T01:30+01:00,1242,120.7,6959.1,208.9,2493.7,8,0,0,3.3,0
2024-03-17T01:45+01:00,1241.9,90.8,6833.8,247.6,2233.2,6,0,0,2.7,0
2024-03-17T02:00+01:00,1240.5,59.6,6675.9,296.5,1992.9,7,0,0,2.2,0
2024-03-17T02:15+01:00,1242,36,6555.3,339.8,1741.7,9,0,0,2.3,0
2024-03-17T02:30+01:00,1239.9,22,6419.3,415.1,1539.7,12,0,0,3.4,0
2024-03-17T02:45+01:00,1241.3,12.9,6216.8,442.2,1347.4,15,0,0,3.4,0
2024-03-17T03:00+01:00,1237.3,4.7,5972.5,483.2,1157.9,17,0,0,2.2,0
2024-03-17T03:15+01:00,1232.1,2,5798.8,537.1,984.9,17,0,0,2.4,0
2024-03-17T03:30+01:00,1239.8,1.8,5640.3,618.8,867.8,19,0,0,3,0
2024-03-17T03:45+01:00,1238.8,5.8,5488.9,647.2,746.2,20,0,0,3.4,0
2024-03-17T04:00+01:00,1233.8,11.7,5313.9,660.5,614.5,19,0,0,2.1,0
2024-03-17T04:15+01:00,1226.9,22.5,5096.4,656.4,520.2,20,0,0,3.3,0
2024-03-17T04:30+01:00,1211.9,29.2,4967.4,669.2,457.5,25,0,0,2.1,0
2024-03-17T04:45+01:00,1208.4,48.9,4894.2,668.5,436.6,29,0,0,2.4,0
2024-03-17T05:00+01:00,1174.1,72.5,4766,663.4,375.2,29,0,0,2.1,0
2024-03-17T05:15+01:00,1095.9,90.6,4641.1,681.7,327.9,29,0,0,2,0
2024-03-17T05:30+01:00,1071.7,107.4,4497.6,709.6,305.5,26,0,0,2.9,0
2024-03-17T05:45+01:00,1028.2,128.7,4345.4,729.4,300.2,23,0,0,3.5,0
2024-03-17T06:00+01:00,965.3,162.6,4258.3,778.8,297.6,20,11.7,0,2.6,0
2024-03-17T06:15+01:00,923.1,215.8,4088.4,782.8,307,19,27.9,0,13.2,0
2024-03-17T06:30+01:00,765.7,311.6,3863.7,808,326.8,16,154.6,14.9,96.5,0
2024-03-17T06:45+01:00,635.4,411,3500.5,837.1,354.6,18,430.5,94.8,325.8,163.8
2024-03-17T07:00+01:00,602.8,531.1,3231.3,898.9,378.1,17,901.7,273.9,689.8,349.3
2024-03-17T07:15+01:00,665,691.7,3099.7,962.6,438.1,15,1442.4,550.7,1246,581.7
2024-03-17T07:30+01:00,750.7,836.8,2840.7,1035.6,531.5,13,1975.4,925.7,1914,846.8
2024-03-17T07:45+01:00,761.5,1017.7,2492.6,1046.2,613.8,12,2514,1386.4,2735.8,1138.6
2024-03-17T08:00+01:00,741.3,1247.5,2113.2,1053,705.3,12,3110.6,1834.9,3702.7,1424.6
2024-03-17T08:15+01:00,642.9,1504,1891.8,965.1,719.4,11,3671.9,2305.5,4789.6,1684
2024-03-17T08:30+01:00,621.6,1669.4,1721,839.1,714,11,4240,2823.1,5972.2,1901.1
2024-03-17T08:45+01:00,600.6,1714.3,1587.3,630.4,696,10,4858.8,3353.4,7025.7,2105.1
2024-03-17T09:00+01:00,579.5,1936.8,1542.4,561.5,681.3,6,5478.5,3916.2,8291.8,2313.2
2024-03-17T09:15+01:00,491.6,1987.2,1606.5,452.1,642.8,5,5925.9,4437.3,9357.9,2469.3
2024-03-17T09:30+01:00,440.3,2150.6,1589.6,364.7,639,4,6382.6,4790,10153.1,2571.4
2024-03-17T09:45+01:00,427.6,2172.1,1450,266.8,618.1,5,6800.5,5050.4,10737.7,2745.8
2024-03-17T10:00+01:00,453.2,2395.2,1268,291.7,694.7,6,7157.5,5214,11350.4,2845.1
2024-03-17T10:15+01:00,348.3,2428.9,1271.3,277.6,707.4,5,7303,5282.1,11681.8,2960.1
2024-03-17T10:30+01:00,268.4,2537.3,1230.4,264.3,683.9,6,7735.1,5344,12030,2998.5
2024-03-17T10:45+01:00,240.2,2677.1,1176.3,251.4,651.2,7,7961.8,5467.4,12208.3,3066.8
2024-03-17T11:00+01:00,238.9,2791.7,1167.7,261.3,667.4,7,7934.9,5551.4,12330.4,3128.4
2024-03-17T11:15+01:00,204.1,2876,1289.5,240.7,622.3,6,8126,5603.1,12350,3160.3
2024-03-17T11:30+01:00,196.1,3003.7,1231.5,256.6,608,8,8321.8,5626.8,12441.1,3149.3
2024-03-17T11:45+01:00,184.4,3167.6,1237.7,287.4,598.8,10,8588.2,5562.8,12667.5,3199.3
2024-03-17T12:00+01:00,165.5,3240.1,1178,297.3,586.3,13,8950.1,5445.1,12664.4,3235.6
2024-03-17T12:15+01:00,163.3,3367.9,1117,315.7,621.9,15,9104.4,5291.4,12523.9,3202.6
2024-03-17T12:30+01:00,150.3,3447.3,1055.7,288.3,607.1,13,9210.5,5155,12176.4,3121.2
2024-03-17T12:45+01:00,142.6,3563.6,975.3,294,656.8,13,9285,4921.4,11719,3014.4
2024-03-17T13:00+01:00,127.8,3651.3,887.4,312.4,745.7,12,9147.3,4662.1,11327.6,2907.7
2024-03-17T13:15+01:00,124.6,3728.8,849.4,324.6,833.2,13,8790.3,4380.6,10822.7,2736.3
2024-03-17T13:30+01:00,109.9,3702.6,840.2,346.7,893.4,15,8713.3,4122,10253.6,2531.6
2024-03-17T13:45+01:00,78.8,3739.2,858.9,374.5,964,17,8514.2,3881.3,9686.6,2318.9
2024-03-17T14:00+01:00,59.8,3827.4,861.6,373.7,926.4,13,8333.8,3634.5,9046,2136.6
2024-03-17T14:15+01:00,51.8,3810.1,851.3,434.9,1080.8,13,8241.5,3412,8615.4,1980.5
2024-03-17T14:30+01:00,63.7,3957.7,855.6,454.6,1147.8,11,7847,3243.5,8232.3,1931.2
2024-03-17T14:45+01:00,67,3991.8,854.4,490.7,1226,11,7579.2,3082.7,7564.9,1866.8
2024-03-17T15:00+01:00,67.3,4022.8,816.8,521,1340.6,11,7249,2921,6675.9,1765.7
2024-03-17T15:15+01:00,60.4,4143,806.6,547.5,1449.6,9,6780.6,2745.7,5826.1,1614.8
2024-03-17T15:30+01:00,51.6,4240.1,783.4,574.7,1564.8,7,6081.3,2558.2,5005.6,1518.1
2024-03-17T15:45+01:00,41.8,4333.1,781.4,636.5,1651.7,8,5450.4,2292.2,4239.5,1382
2024-03-17T16:00+01:00,45.9,4283.4,782.8,673.7,1729.5,8,4722.1,1997.1,3535.4,1189.6
2024-03-17T16:15+01:00,47.2,4343.6,724.1,668,1838.9,7,3916.4,1733.8,2917.4,975.4
2024-03-17T16:30+01:00,45.2,4422.2,696.9,705.7,1918.5,7,3105.8,1459.2,2320.4,769.7
2024-03-17T16:45+01:00,43.7,4465.6,636.5,750,1993.9,8,2349.7,1168.8,1781.7,570
2024-03-17T17:00+01:00,45.8,4584.6,617.4,839.5,2136.4,9,1666.7,893.6,1318.3,411.6
2024-03-17T17:15+01:00,40.3,4654.6,631.1,916.7,2312.9,9,1053.3,643.4,948.7,292.3
2024-03-17T17:30+01:00,31.4,4763.1,639.7,1003.3,2506.2,10,572.8,426.9,632.2,187.3
2024-03-17T17:45+01:00,27.6,4800,651.8,1089.4,2849.4,11,253.5,256.8,359.9,98.8
2024-03-17T18:00+01:00,26.9,5060.4,791.5,1183,3175.2,14,69.5,133.4,134.3,27
2024-03-17T18:15+01:00,34.4,5139.6,949.3,1245.7,3519,16,5,47.8,26.1,0.8
2024-03-17T18:30+01:00,45.2,5255.4,1137.6,1338.2,3855.8,18,0.1,6.6,8.7,0
2024-03-17T18:45+01:00,46.3,5308,1360.7,1447.4,4154.3,22,0.9,0,6,0
2024-03-17T19:00+01:00,46,5382.6,1538.6,1622.8,4432,26,0,0,3.8,0
2024-03-17T19:15+01:00,43.3,5249.2,1661.7,1736.7,4683.7,32,0,0,2.6,0
2024-03-17T19:30+01:00,32.2,5185.6,1827.8,1813.2,4868.9,34,0,0,2.4,0
2024-03-17T19:45+01:00,31,5149,2028.6,1886.7,5012.9,40,0,0,2.4,0
2024-03-17T20:00+01:00,27.4,4777.4,2209.9,1959.3,5152.6,41,0,0,3.6,0
2024-03-17T20:15+01:00,28.9,4774.7,2421.5,2012.7,5300.8,42,0,0,4.2,0
2024-03-17T20:30+01:00,30.1,4812.2,2707.1,2044.2,5452.1,42,0,0,2.9,0
2024-03-17T20:45+01:00,24.8,4858.6,2934.5,2053.3,5556.6,40,0,0,2.9,0
2024-03-17T21:00+01:00,20.6,4973,3223,2052.5,5662.1,44,0,0,4.2,0
2024-03-17T21:15+01:00,16.6,5004.1,3388.6,2114.9,5800.8,51,0,0,2.4,0
2024-03-17T21:30+01:00,17.8,5022.6,3469.3,2162.3,5905.3,51,0,0,2,0
2024-03-17T21:45+01:00,21.3,5030.5,3593.1,2182,6055.1,55,0,0,2,0
2024-03-17T22:00+01:00,23.1,5091.8,3521.3,2174.8,6126.9,53,0,0,3.2,0
2024-03-17T22:15+01:00,21.1,5085.5,3475.1,2238.3,6346.2,53,0,0,3.7,0
2024-03-17T22:30+01:00,24,5089.5,3410.1,2244,6632.9,51,0,0,2.5,0
2024-03-17T22:45+01:00,34.9,5095.6,3389.8,2285.4,6858.2,57,0,0,2.5,0
2024-03-17T23:00+01:00,42.6,5079.3,3366.8,2238.3,7044.9,59,0,0,3.7,0
